Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bo_Trach,2024,1,25,13,89,0,0
Bo_Trach,2024,1,26,14.2,88,0,0
Bo_Trach,2024,1,27,15,90,0,0.2
Bo_Trach,2024,1,28,15.1,90,0,0
Bo_Trach,2024,1,29,15.5,90,0,0
Bo_Trach,2024,1,30,18.2,89,0,0
Bo_Trach,2024,1,31,20.9,89,0,2.7
Bo_Trach,2024,2,1,22.3,91,0,7
Bo_Trach,2024,2,2,23.3,90,0,1
Bo_Trach,2024,2,3,23.3,92,0.5,1.5
Bo_Trach,2024,2,4,23.7,91,0.5,0.1
Bo_Trach,2024,2,5,23.3,95,0,5.8
Bo_Trach,2024,2,6,23.8,94,0.8,0
Bo_Trach,2024,2,7,24.1,94,0,0
Bo_Trach,2024,2,8,20.4,92,0.7,0
Bo_Trach,2024,2,9,16.7,96,4.1,0
Bo_Trach,2024,2,10,15.7,86,0.4,0
Bo_Trach,2024,2,11,18,72,0,0
Bo_Trach,2024,2,12,18.9,74,0,2.7
Bo_Trach,2024,2,13,20.1,87,0,0.2
Bo_Trach,2024,2,14,21.5,89,0,9
Bo_Trach,2024,2,15,22.3,88,0,8.2
Bo_Trach,2024,2,16,22.9,88,0,9.6
Bo_Trach,2024,2,17,22.2,87,0,8.6
Bo_Trach,2024,2,18,23.6,88,0,9.2
Bo_Trach,2024,2,19,24.1,91,0,6.8
Bo_Trach,2024,2,20,23.8,93,0,8
Bo_Trach,2024,2,21,24,92,0,6
Bo_Trach,2024,2,22,23.9,93,0,8.3
Bo_Trach,2024,2,23,23.9,96,1.5,0.6
Bo_Trach,2024,2,24,23.7,90,0,0
Bo_Trach,2024,2,25,20,87,0,4.7
Bo_Trach,2024,2,26,20.1,87,0,0.2
Bo_Trach,2024,2,27,19.5,88,0,0.3
Bo_Trach,2024,2,28,20,89,0.1,0
Bo_Trach,2024,2,29,21.1,87,0,1.9
Bo_Trach,2024,3,1,18.1,91,5,0
Bo_Trach,2024,3,2,16,96,1.7,0
Bo_Trach,2024,3,3,18.4,86,0,0
Bo_Trach,2024,3,4,24.5,82,0,4.2
Bo_Trach,2024,3,5,27.9,73,0,8.5
Bo_Trach,2024,3,6,26.6,76,0,8.7
Bo_Trach,2024,3,7,21.6,89,0.2,9.1
Bo_Trach,2024,3,8,20.1,89,0,0
Bo_Trach,2024,3,9,20.1,88,0,0.2
Bo_Trach,2024,3,10,20.2,89,0,0
Bo_Trach,2024,3,11,19.1,92,0.7,0
Bo_Trach,2024,3,12,20,87,0,0
Bo_Trach,2024,3,13,22.6,87,0,4
Bo_Trach,2024,3,14,23,95,4.5,3.5
Bo_Trach,2024,3,15,23.7,93,0.3,1.4
Bo_Trach,2024,3,16,24.2,92,0,1.9
Bo_Trach,2024,3,17,24.8,90,0,2.1
Bo_Trach,2024,3,18,25,91,0,3.6
Bo_Trach,2024,3,19,23.1,94,0.8,3.5
Bo_Trach,2024,3,20,19,89,0.3,0
Bo_Trach,2024,3,21,20.2,84,0,0
Bo_Trach,2024,3,22,22.5,90,0,0
Bo_Trach,2024,3,23,23.9,92,0,8.1
Bo_Trach,2024,3,24,24.7,92,0.1,6
Bo_Trach,2024,3,25,24.9,93,0.1,2.4
Bo_Trach,2024,3,26,25.5,92,0,0.8
Bo_Trach,2024,3,27,25.7,90,0,1.8
Bo_Trach,2024,3,28,25.7,90,0,4.9
Bo_Trach,2024,3,29,26,90,1.5,2.8
Bo_Trach,2024,3,30,26.6,90,0,3.7
Bo_Trach,2024,3,31,29.6,78,0.1,6.1
Bo_Trach,2024,4,1,31.1,68,0,9.9
Bo_Trach,2024,4,2,28.6,77,0,10.4
Bo_Trach,2024,4,3,29.3,76,0,9.9
Bo_Trach,2024,4,4,27.9,85,0,9.8
Bo_Trach,2024,4,5,25.8,92,0,9.1
Bo_Trach,2024,4,6,26.6,86,0,4
Bo_Trach,2024,4,7,26.2,90,0,5.6
Bo_Trach,2024,4,8,25.8,94,2.4,4.6
Bo_Trach,2024,4,9,24.5,92,1.7,0
Bo_Trach,2024,4,10,25.2,88,0,0
Bo_Trach,2024,4,11,26.3,89,0,2.8
Bo_Trach,2024,4,12,27.1,89,0,6.8
Bo_Trach,2024,4,13,27.6,86,0,7.6
Bo_Trach,2024,4,14,27,90,0,6.8
Bo_Trach,2024,4,15,26.9,88,0,6.9
Bo_Trach,2024,4,16,27.2,87,0,4.3
Bo_Trach,2024,4,17,27.2,89,0,4.8
Bo_Trach,2024,4,18,27.7,88,0,4.4
Bo_Trach,2024,4,19,27.6,87,0.2,8.4
Bo_Trach,2024,4,20,29.4,80,0,4.9
Bo_Trach,2024,4,21,32.1,67,0,9.5
Bo_Trach,2024,4,22,28.3,84,0,9.1
Bo_Trach,2024,4,23,27.6,90,0,9.1
Bo_Trach,2024,4,24,28.7,87,0,8.8
Bo_Trach,2024,4,25,29.3,87,0,7.8
Bo_Trach,2024,4,26,32.6,72,0,7.5
Bo_Trach,2024,4,27,33.1,68,0,10.2
Bo_Trach,2024,4,28,33,65,0,10.4
Bo_Trach,2024,4,29,32.9,73,0,10.1
Bo_Trach,2024,4,30,33.9,64,0,9.6
Bo_Trach,2024,5,1,30.9,74,0,0
Bo_Trach,2024,5,2,28.9,86,13.2,7.9
Bo_Trach,2024,5,3,27.2,89,0,3.4
Bo_Trach,2024,5,4,27.4,86,4.9,1.3
Bo_Trach,2024,5,5,28,88,0,6.2
Bo_Trach,2024,5,6,27.7,87,4,7.1
Bo_Trach,2024,5,7,27.5,87,0.1,1.9
Bo_Trach,2024,5,8,28,86,0,4.7
Bo_Trach,2024,5,9,28.4,84,0,9.4
Bo_Trach,2024,5,10,29,83,0,10.7
Bo_Trach,2024,5,11,29.1,83,0.6,8.2
Bo_Trach,2024,5,12,28.5,86,0,4.2
Bo_Trach,2024,5,13,27.7,90,16.2,8.2
Bo_Trach,2024,5,14,27.8,85,0,2
Bo_Trach,2024,5,15,28.3,84,0,6.8
Bo_Trach,2024,5,16,29,84,20,10
Bo_Trach,2024,5,17,27.9,88,6.9,4.7
Bo_Trach,2024,5,18,28.9,88,0,5
Bo_Trach,2024,5,19,31.4,75,0,8.9
Bo_Trach,2024,5,20,29.3,84,1.1,7.5
Bo_Trach,2024,5,21,26.7,88,12.4,4.2
Bo_Trach,2024,5,22,27.8,87,115.1,2.7
Bo_Trach,2024,5,23,25.8,94,29.8,1.1
Bo_Trach,2024,5,24,27.6,87,0.3,1.6
Bo_Trach,2024,5,25,28.9,85,2.4,2.3
Bo_Trach,2024,5,26,30,83,0,7.4
Bo_Trach,2024,5,27,32.5,68,0,10.7
Bo_Trach,2024,5,28,32.7,65,0,7.6
